,date,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳
312,2019-11-09,5060,12204,27036,73361,20768,12386,10901,4415,2988,12296,2676,5407,13455,9299,13372,6796,8901,9191,10115,4693,7322,8047,3013,42543,5619,16146,10805,16676,18240,17672,10529,36644,21033,31470,27878,5669,36573,26075,23846,21244,15072,178933,50954,21692,24272,39663,41167,33264,23949,12681,27802,7931,7992,18932,8893,3568,2219,10285,9739,10412,48289,7939,13791,7603,20961,21120,35645,47723,39797,24354,35696,96201,19375,41483,38396,20963,68226,19211,16813,11405,19407,13172,34389,15584,12803,14142,24778,15612,19332,23793,11097,10386,5314,3079,7455,9076,10520,15135,15568,23439,27709,14260,13644,13205,12177,12174,9414,9852
313,2019-11-10,5145,9603,20547,57750,15085,10112,7936,3985,2506,8165,2161,3573,12579,6299,11154,5433,7080,3722,7858,3842,5704,6291,2861,37929,3580,15196,9194,14077,16103,14678,8609,29045,16347,23959,23554,4981,30281,21790,20007,18147,12053,183224,41667,15762,20840,35003,33619,27712,21259,8199,21602,6456,6969,16184,8040,2895,1953,8960,8084,9217,45539,7423,12137,6390,17551,16597,29389,41771,34261,20658,31859,81617,15551,28832,28365,16105,55994,14697,14371,8342,18289,11453,33225,12033,11137,11779,17862,12911,14803,19575,7442,8951,4240,2382,6629,7544,8731,13506,12754,18363,22984,11429,9707,9767,9813,9769,8318,8024
314,2019-11-11,7355,16332,42873,62367,27655,15993,12462,4665,3345,14442,2830,4160,6545,10770,11460,19085,18885,6402,9377,3675,9384,8838,6052,46656,2879,14399,11875,18122,23177,17723,10321,29298,18251,35099,29047,12039,37949,28187,26891,23609,26587,151425,40328,23888,25157,28405,34316,30076,24046,13183,33271,7701,10030,19019,6336,3829,3551,14168,9682,10501,38185,9742,14255,7935,23326,27949,32537,40491,44968,26995,33306,73009,23673,34341,35477,20940,62655,21121,17539,15117,20830,15620,33764,18666,8088,13592,40910,23805,24646,27351,14116,11411,5970,5124,6765,10992,9776,14551,18397,31042,26505,15896,12571,12776,13492,12245,11872,10404
315,2019-11-12,5837,16361,44012,56872,29525,16557,12916,4634,3428,15368,2979,4986,8033,11305,11634,19802,19233,6300,9577,3815,9189,9023,6480,32585,3227,14742,12054,18048,23115,18520,10590,30084,18738,35760,31617,12757,38243,29053,27647,24143,27731,140965,40475,24002,26709,29502,35433,31379,25043,14496,33225,7786,10039,19475,7074,3985,3774,14825,9967,11048,38188,9720,14134,7896,23365,28697,32990,40022,45373,27213,32320,71609,25464,34821,35193,21871,60054,21681,17014,15244,18636,15947,32628,19454,8857,13672,42352,24992,25911,26886,14566,11700,6012,5380,6907,11028,9503,14435,19047,30840,27591,15855,12946,12885,13693,12571,12058,10536
316,2019-11-13,5875,16361,43429,60415,30286,16765,13225,4666,3531,15746,3076,5087,7770,11654,11595,19822,19390,6457,9961,3959,9746,9026,5926,32226,3222,14994,12205,18513,23656,18535,10967,30554,19031,36868,32317,12417,38802,29114,27865,24405,27391,142631,41749,24019,26675,29724,35528,31350,25529,14628,34245,7849,10097,19861,7048,3879,3756,14797,9964,10748,38740,9766,14286,8011,23464,28528,32969,40235,45967,27505,32437,72145,26044,35589,36398,22459,62117,22014,17450,15472,19247,16012,32250,19807,8879,13874,43199,25695,26418,27318,14479,11629,6127,5280,6746,11056,9927,14632,19348,31730,28174,16039,13379,13066,13796,12543,12097,10661
317,2019-11-14,6287,16422,44531,58624,29689,16706,13091,4605,3453,15443,2910,4978,7103,11494,11606,19817,19204,6442,9783,3626,9228,8948,6142,33095,3363,13937,12175,18182,23437,18131,10885,31758,19402,37184,33383,12313,38350,29044,27385,24138,27177,147706,42496,24020,26710,31330,35842,31443,25211,14295,33525,7872,10343,19274,7392,3967,3737,14912,9921,10817,38161,9506,13895,7810,23501,28503,33199,41712,46102,27719,32145,73498,25993,36387,37253,22711,63835,22025,17262,15984,19350,15626,32610,19676,8465,14202,43269,25911,26576,27096,14771,11688,5991,5351,6849,11092,10008,14902,19283,32506,27975,15678,13267,12981,13982,12569,11993,10672
318,2019-11-15,7167,17415,45836,67555,30891,17632,13952,5047,3728,17543,3139,5211,8664,12543,14289,20388,19866,7310,10786,4096,10846,10012,6263,50626,3494,15476,13091,20073,25237,19926,11712,34921,21585,37948,34987,12763,41489,30796,29130,25326,27004,181750,48629,25636,28430,34580,41741,35060,27265,14850,36614,8448,10528,22264,7904,4121,3917,15912,10618,12393,47161,10463,15629,8540,25100,30062,37113,55406,49463,29235,35466,87179,27304,41171,42073,25660,76076,23869,19236,16819,24183,17297,37340,21118,9799,16283,44866,27291,27544,30084,15846,12204,6414,5573,7586,11675,10992,17498,20116,33437,30713,16975,14030,14053,14509,13392,13191,11580
319,2019-11-16,5465,12281,27654,67627,20551,14233,10639,4719,2978,14372,2572,4287,15750,8278,14314,9435,8319,5004,9626,4958,7655,8020,3054,47072,4036,15999,11016,16742,21588,17664,10367,35837,19667,32218,31062,6602,39636,26849,24401,22356,14677,190926,51617,22570,21857,38106,41736,33421,23021,11572,29189,7989,7990,19436,9304,3739,2871,10606,9657,10609,50619,8018,14840,7840,21594,21888,37553,66848,41391,25198,40258,97045,18505,38847,38743,22952,73233,18281,18024,10710,20975,13865,37569,16167,13360,14449,23770,18548,18733,24572,10261,10176,5103,2654,7619,11032,10854,15686,16118,23473,28159,16663,12045,12229,12190,11977,9637,9686
320,2019-11-17,5495,9695,21093,55979,15025,10998,7974,4339,2547,9197,2150,3572,14003,6264,11789,5662,7115,4142,8139,4042,6174,6695,2841,40581,3775,15255,9604,14384,17995,15725,8795,30054,16777,25237,28881,4430,31018,22732,20772,18495,12338,195952,42397,16578,20269,33599,34011,27630,21501,8527,24728,6820,6796,16248,8223,2994,1855,8756,8040,9360,47458,7607,13044,6636,18406,17208,31403,56314,34676,21410,34750,84202,20608,31504,28586,17794,63202,16348,14414,8967,19416,12592,32332,11940,11432,12883,17672,14765,15169,20488,7923,8321,4319,2408,6589,7909,8976,13580,13205,19650,24154,11634,9874,10564,10308,10057,8199,7999
321,2019-11-18,6104,16165,42627,62206,28451,16745,12803,4617,3431,13544,2725,4796,5342,11057,10813,19392,18709,6251,9495,3376,9380,8836,6939,45211,3435,13251,11686,17903,22651,17913,10436,27959,18202,35569,28186,11773,37342,27791,26805,23193,26835,153501,39589,23377,26066,27396,33201,29442,23933,13621,32565,7475,9768,18603,6411,3706,3438,14012,9687,10058,35799,9549,13927,7874,23413,28124,32511,44314,45103,26685,34110,70592,23703,33703,34458,21181,63298,21331,17373,15577,21311,14543,32990,18764,7956,13908,41748,25121,26218,26615,13822,11239,6111,5156,6830,10937,9782,14360,18799,30227,26584,15842,12752,12827,13686,12475,11677,10354
322,2019-11-19,5956,16359,44279,47338,29841,16667,12945,4657,3494,15325,2806,4968,6564,11205,11485,19829,19069,6301,9639,3453,9330,9069,6428,31595,3272,13860,12173,18071,23693,18754,10754,30158,19361,36898,31491,12491,37922,28655,27543,23900,27588,142211,40990,23807,26473,27935,35100,30971,25016,14537,33347,7605,10152,19422,7278,3976,3670,14424,9812,10414,36272,9728,13476,7726,23621,28564,33370,43706,45518,27161,32196,72515,25396,34541,35988,21885,62672,22070,17622,15354,18782,15243,31405,19757,8216,14336,42920,26572,26657,27015,14326,11432,6120,5280,6749,11280,9797,14434,19387,31411,27690,15711,12812,12779,13766,12581,11882,10489
323,2019-11-20,5880,14835,45003,47940,30315,15940,11778,4484,4421,14877,2859,4586,6618,11196,11570,18095,18516,6230,9794,3647,9732,9029,6679,31991,3240,13851,12165,18604,24882,18791,11221,30763,19316,37218,30895,12552,38464,29066,27850,24244,26965,146583,42049,24410,26967,29413,34760,31681,25405,14706,34564,7834,10240,19725,7330,3924,3893,14578,10055,10644,37946,9635,13984,7949,23908,28764,33810,44691,46128,27514,32257,72633,26162,34850,36205,22506,64595,22127,17983,15748,19351,15423,32410,20020,8428,14176,43637,25710,27179,27261,14612,11544,6133,5492,6888,11617,9859,14637,19416,32247,27851,15950,13137,12899,14023,12708,11998,10584
324,2019-11-21,6198,16354,45479,47430,30226,17301,13339,4766,4212,15348,2814,4767,7088,11421,11821,20085,19074,6396,9876,3607,9445,9044,6887,31804,3473,13879,12306,18321,24001,18907,10960,32103,19734,37266,31950,12965,38572,29002,27730,24416,27690,150347,42941,24229,26963,30064,35364,32406,25349,14336,34083,7759,10094,19551,7422,3973,3731,14784,10013,10779,38216,9488,13916,7725,23857,28661,34279,44744,46480,27491,32393,74104,26477,35100,36654,22477,65554,22607,17543,15959,19399,15518,33754,20089,8451,14471,44423,27860,27215,27228,14577,11553,6088,5366,6934,11446,9747,14513,19433,31994,28234,15790,13193,13061,13824,12743,11938,10644
325,2019-11-22,6867,17177,47071,52335,31139,18216,13954,5225,3695,17272,2920,5130,7475,11973,12880,20805,18389,7080,10580,3561,10564,9643,6667,36395,3548,14190,12807,20029,25663,20063,11877,36526,21944,39030,33517,12813,41646,30788,29618,25215,26491,183240,49331,24917,28066,32574,39468,36065,27091,14675,35797,8178,10591,21290,7980,4290,3815,15173,10183,11915,42678,10213,15365,8227,25192,29686,36085,52152,49122,28439,34647,82949,26987,40113,40513,24681,72181,23623,19229,16592,21879,16002,39709,21132,9198,15990,44815,27440,28124,29131,15573,12060,6304,5627,7388,12079,10914,17138,20082,33387,30089,16608,13654,13862,14441,13502,12663,11548
326,2019-11-23,5023,11347,27426,49993,19157,11931,9418,4529,2913,10796,2207,3494,10447,7806,13971,6031,9555,4375,9178,3740,7088,7155,2839,30721,3716,14846,11194,16683,20400,17684,10046,34225,19540,30793,27119,6023,35051,25259,23372,21005,13887,192268,50890,21261,21129,36865,38472,38486,23152,10563,26889,7594,7579,18158,11157,3471,2194,9957,9172,9618,44471,7862,14042,7465,20939,20598,36829,69955,39480,24930,36713,89359,19029,40903,36036,21444,63937,17167,16457,9747,17668,11975,36944,15170,11862,14431,22530,23377,18977,23838,10297,10012,5583,2782,7647,9392,10398,14477,17040,23741,26781,13273,11440,12111,11501,12027,9094,9307
327,2019-11-24,4887,8746,20888,40231,14859,9687,7684,3626,2377,7650,1930,3416,11348,6137,11706,5009,6203,3645,7702,3690,5612,5888,2511,23932,3497,14037,8832,13467,16156,15266,8762,28119,16176,24721,23640,4640,29357,20753,19171,17578,11489,193046,42218,15652,20215,31722,33692,35809,21302,8103,22950,6255,6534,15752,9058,2906,1778,8399,7807,9351,44586,6958,12111,6014,17720,16302,30137,55259,32108,20495,31694,77896,14568,34659,27152,16319,55000,13903,12930,8481,16678,11318,30787,11546,11307,12534,17647,15341,15832,19679,7697,7962,3980,2301,6143,7049,8349,13572,12399,18647,22942,10801,9567,9367,9190,9451,7616,7387
328,2019-11-25,5788,15496,43604,44047,28959,16497,12556,4505,3388,14787,2724,4896,5727,10769,10914,19460,18408,6167,9254,3286,9142,8646,6715,34093,3262,13139,11677,17644,23638,17459,10525,28572,17663,34596,28503,12348,37284,27487,26605,23307,26328,155285,39632,23132,25748,26603,32408,32066,23952,14025,32422,7481,9827,18619,6514,3739,3428,14020,9517,10340,35518,9499,14008,7748,23013,27995,31883,43019,44326,26169,31270,67988,23684,33591,34156,21503,62758,21189,17120,15321,19762,14808,33882,18976,7922,13805,42606,24205,26447,25947,14159,11083,5959,5223,6694,10782,9580,14341,17845,31608,26182,15465,12775,12708,13368,12117,11544,10394
329,2019-11-26,5672,15992,44000,44617,29245,16381,12847,4596,3505,15085,2914,4891,7370,11038,11514,20035,18881,6230,9647,3527,9278,8883,6285,31812,3143,13655,12230,18167,23644,18663,10873,30411,18943,35513,31033,12323,38428,29138,27774,23980,27115,144056,40456,23698,26613,28952,35533,36246,25377,14438,33833,7745,10183,19605,7298,4149,3806,14696,9835,10703,37729,9733,13966,7929,23521,28913,33245,43789,45629,27202,34432,69754,25576,34121,34960,22754,61705,22059,17323,15430,19012,15464,33211,19651,8755,14708,42726,25028,26486,27262,14553,11568,6186,5426,6852,11415,9927,14444,18787,32092,26819,15712,12889,12933,13701,12648,11854,10693
330,2019-11-27,5677,16542,44395,45758,29333,16799,12995,4668,3496,15382,2884,4948,7518,11380,11750,19930,19227,6222,9861,3646,9445,9220,6389,32530,3170,14061,12228,18518,23552,18619,11099,30511,19009,36233,31336,12418,38523,29636,27984,24355,27009,147871,42228,23967,27085,28962,35488,38740,30201,14342,35032,7920,10292,20024,7085,4091,3845,14838,10251,10882,39070,9845,14298,7888,23817,28785,33439,45157,45952,27356,33775,72020,25887,34738,36065,23316,63185,22176,17840,15699,19309,15526,34693,20047,8659,14394,44328,25497,26762,27599,14670,11561,6306,5541,6893,11362,10027,14653,18695,32058,27773,15998,13107,13059,13793,12685,11992,10611
331,2019-11-28,5999,16289,45121,47190,29955,16946,12982,4613,3553,15269,2795,4862,6983,11407,11612,20031,19055,6411,9992,3333,9656,9133,6818,32441,3539,13715,12490,18532,24038,19079,11005,32672,19776,36317,33204,12575,39057,29384,27851,24401,26857,150937,43198,23850,26813,28670,36335,35996,28509,14156,34194,7919,10251,19836,7695,3884,3668,14752,9970,10884,37518,9765,14166,7686,23743,28563,33540,45217,46272,27405,33449,74424,25950,37251,36935,23463,66164,22415,17828,16256,20010,15394,33890,20401,8668,14639,44573,25833,27466,27759,14341,11511,6257,5519,6890,11060,9890,14720,18969,31347,28292,16061,13222,13002,13873,12607,11778,10633
332,2019-11-29,6919,17153,46618,51645,31023,18423,13769,4957,3812,17066,3060,5310,8514,12336,13508,21180,19923,7132,10741,4510,10465,9782,6438,34015,3695,14811,13258,20395,25596,20295,11859,37259,21597,38602,34113,12751,41801,31221,29659,25917,27251,180410,50227,25701,28014,33292,41422,42174,30498,14941,36912,8374,10740,22435,8601,4249,3756,16043,10563,12609,46109,10493,15831,8591,24932,30033,36884,55989,49682,29109,35434,84717,26972,40653,41753,26139,76768,23640,19015,16639,21801,16676,41686,21544,10215,15995,44857,26833,29368,30083,16075,12270,6607,5553,7511,12116,10997,16980,20031,33121,30154,16654,13810,13927,14744,13416,13043,11696
333,2019-11-30,5219,11765,27238,51104,19063,13485,9840,4377,2934,10946,2258,3745,11201,8042,15154,6553,8025,4419,9700,3892,8788,7896,2952,31610,3869,14968,11009,16884,18181,18163,10856,36110,20254,31633,29509,6016,36451,26491,24241,22062,15325,195738,53951,22617,21751,37071,41657,43401,29036,11807,27196,7801,7974,18557,9002,3449,2172,10703,10040,10719,48876,8075,14603,7773,21337,21612,38383,77259,41663,26564,38256,98361,18923,39153,38048,21848,73751,17910,17845,10502,19637,12674,42642,15786,11983,15128,23572,19231,22364,23820,11287,10212,5520,2771,6990,9535,10519,15203,15128,23334,28024,15079,11800,12523,11931,12129,9792,9748
334,2019-12-01,5153,9785,21285,40219,15328,10399,7639,3643,2514,7878,2111,3340,11417,6058,12275,5018,6820,3964,7676,3954,5630,6108,2304,17210,4101,14196,9335,14373,15436,15348,8852,34470,17017,26176,24090,4832,29957,21996,20398,18009,12654,188700,43028,16949,20098,34593,35336,41347,24830,8559,22738,6094,6611,16171,7927,3111,1762,8957,7953,9703,46920,7065,12599,6568,17999,16793,30542,58190,34311,20579,32282,83009,15963,31298,28084,16680,58267,14426,13728,8420,16422,12144,35353,12468,11547,12671,17990,13005,13945,19426,8225,8141,4750,2333,6610,7092,8705,13746,12650,19414,24293,11387,9437,9903,9841,9765,8015,7866
335,2019-12-02,5664,15652,43126,42512,28635,15870,12292,4347,3350,14706,2859,5015,5899,10625,10881,19251,18493,6212,9384,3414,9143,8742,6019,30985,3126,13155,11925,17799,22389,17846,10354,28468,17799,34775,28174,11755,37220,27545,27206,23669,26617,150412,39637,23569,26106,27230,34112,33444,25871,14028,33273,7377,9834,18920,6678,3656,3539,13896,9589,10614,36043,9584,14003,7770,23096,27985,32164,44533,44313,26394,31791,69041,23596,32681,33625,20193,61999,21121,17040,15255,18934,15332,32975,19035,8009,13823,41901,24189,25147,26853,14425,11274,6206,5211,6559,10905,9874,14670,18384,30640,25505,15561,12834,12718,13574,12452,11711,10319
336,2019-12-03,5610,16101,44281,44288,29874,16861,13134,4592,3435,15174,2924,5022,7611,11232,12038,20106,18914,6238,9631,3580,9213,8948,6108,33824,3266,13492,12022,17893,23021,18848,10553,29988,18825,36339,31792,12572,38439,28756,28230,24140,27117,143715,40741,23585,26889,28727,36054,38113,27916,14394,34082,7894,10146,19721,7786,3906,3777,14886,9969,10651,37598,9767,13849,7728,23459,28600,33404,44252,45994,27213,32416,70186,24998,34061,34834,21961,62369,22271,17496,15691,19148,15736,33888,19835,8491,14134,43162,26172,25987,27588,14564,11807,6384,5441,6830,11339,9900,14474,18984,31919,27217,15887,13008,12959,13829,12822,12062,10752
337,2019-12-04,5681,16400,44674,45164,30314,17069,12877,4561,3578,15455,2931,4891,6756,11615,11999,19948,19107,6373,9747,3476,9502,9088,6367,32890,3051,13518,12226,18298,23585,18784,10910,30788,19625,36863,32085,12472,38586,29566,28308,24010,27516,144740,42268,23932,26795,28123,35285,35410,27191,14344,34480,7749,9964,20047,7944,3932,3788,14566,10002,10515,37216,9677,14158,7917,23642,28740,33348,44064,46332,27334,32181,73948,26032,35462,36038,23767,64110,21831,17604,15559,19304,15616,37735,20000,8323,14294,44139,25629,26077,27603,14503,12052,6387,5504,6900,11278,9905,14511,19000,31871,28779,16036,13165,13138,13911,12748,12072,10611
338,2019-12-05,6206,16862,47165,48156,30755,18554,13355,4852,3558,15607,2772,4855,5669,11482,11966,20979,19887,6329,9929,3369,9556,9050,7099,37585,3659,13129,12233,18373,24451,18606,11118,32114,19523,38359,32705,12627,39630,29332,28714,24227,26792,151642,43895,23831,26466,26900,32954,31259,25931,14205,33324,7898,10139,18244,6841,3833,3623,14728,9505,10585,34180,9485,13386,8001,23350,28901,33678,43280,46998,27460,31046,71904,27385,35259,37709,24253,66264,22959,17510,16213,21441,14841,39602,20410,7918,14276,46230,26921,27066,26534,14926,11531,6596,5718,7152,11981,10656,14762,19803,32440,28684,16194,13139,13524,14345,12949,11732,10961
339,2019-12-06,6981,18073,49731,54741,32525,19469,14156,5085,3557,17010,2909,5093,6352,12324,13591,22016,20703,7127,10826,3481,10644,9761,7402,40395,3729,13753,13124,20328,26353,20362,12166,37214,22035,40181,35464,13639,42449,31524,30647,25201,26672,187011,50384,25552,28116,30442,36794,34385,29754,14513,35172,8311,10590,20806,7931,4132,3780,15155,9964,11914,39078,9888,14730,8232,24586,29645,36814,53949,50416,29091,33631,83845,28955,41731,42890,26160,75639,24389,19321,16890,24601,15059,46700,22225,8789,16614,48828,27975,29039,28735,16038,12262,6926,6027,7939,12949,11596,17397,21485,35356,31459,17145,13602,14731,15512,14203,12672,11809
340,2019-12-07,5464,11618,29114,53283,19350,12980,9472,4191,2669,10264,2099,3297,7164,8373,15407,6256,7990,4709,9144,2883,7096,7558,2920,29810,3747,12173,11126,16989,19490,17773,10333,35914,20375,31914,31036,6857,36461,25650,24001,21305,14719,199400,53376,23866,20867,32717,38656,32934,25589,10279,26880,7373,7864,17787,9639,3400,2041,9770,8811,9186,37005,7442,13412,7736,20450,21079,37975,77652,40965,25144,37292,102829,19493,39763,39474,22460,73062,18396,16597,10387,20768,10837,47343,15955,10704,14439,28186,21364,19270,24153,13425,10658,5789,3120,7038,10075,10898,14479,16127,24166,28536,13875,11313,13312,12953,12190,9382,9914
341,2019-12-08,5244,10048,22838,44110,15971,9772,7908,3858,2578,7975,2002,3376,11523,6800,12259,5125,6444,4025,8062,3788,5953,6396,2421,22899,3646,14373,9412,14619,15746,15563,9223,30331,17098,25353,28912,5093,32204,22626,20625,19147,12386,202634,47063,18080,21331,36079,36023,36218,25810,8451,23605,6411,6808,17168,9788,2960,1878,8577,7983,9682,45097,7520,13351,6813,18768,17278,34416,70705,35711,21748,34588,91842,16351,34776,30803,18574,66409,15238,14525,9125,19394,11855,47269,12835,11367,12849,19558,17382,14271,21885,7669,8456,4813,2502,6234,7501,9119,13962,13280,20272,25607,11874,10360,10805,10466,10311,8047,8143
342,2019-12-09,5492,16041,43174,43767,29017,16100,12342,4484,3271,14955,2812,4848,6477,10611,11241,19120,18740,6334,9420,3581,9462,9028,6042,31540,3130,13001,12025,18003,23298,17882,10540,29586,18202,35498,29429,12387,37809,28014,27869,23638,26798,157274,41416,25011,26633,29750,35106,31573,24978,14168,33588,7721,9914,19494,6808,3715,3529,14103,9850,10639,38390,9772,14256,8017,23828,28132,33681,48066,45593,26603,33293,74042,24525,34008,34913,21041,65352,21456,17155,15453,20098,16174,34521,19101,8496,14371,41469,24521,24827,27966,8947,11134,6080,5342,6796,10840,9911,14712,18884,31411,26211,15984,12914,13065,13908,12387,11230,10621
